Procedure_Count,Infections_Reported,Infections_Predicted,Operative_Procedure_Appendectomy,Operative_Procedure_Cataract surgery,Operative_Procedure_Cesarean section,Operative_Procedure_Cholecystectomy,Operative_Procedure_Coronary artery bypass graft (CABG),Operative_Procedure_Hernia repair,Operative_Procedure_Hip replacement,Operative_Procedure_Hysterectomy,Operative_Procedure_Knee arthroscopy,Operative_Procedure_Prostatectomy,SIR_High,SIR_Low,SIR_Mid
2,25,38,False,False,False,False,False,False,True,False,False,False,True,False,False
9,30,9,False,False,False,False,False,True,False,False,False,False,True,False,False
5,11,19,True,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,False,False,False,False,False,False,True,False,False,False,False,True,False
6,10,12,False,False,False,False,False,True,False,False,False,False,False,False,True
7,11,0,False,False,False,True,False,False,False,False,False,False,False,False,True
10,27,4,True,False,False,False,False,False,False,False,False,False,True,False,False
7,17,15,False,False,False,False,False,True,False,False,False,False,False,False,True
2,12,14,False,False,False,True,False,False,False,False,False,False,False,False,True
9,4,48,False,False,False,True,False,False,False,False,False,False,True,False,False
0,21,27,False,True,False,False,False,False,False,False,False,False,True,False,False
8,11,30,True,False,False,False,False,False,False,False,False,False,True,False,False
5,1,22,False,False,False,True,False,False,False,False,False,False,False,False,True
10,30,47,False,True,False,False,False,False,False,False,False,False,True,False,False
8,4,44,False,False,False,False,False,True,False,False,False,False,True,False,False
6,6,42,False,False,False,False,False,False,False,True,False,False,True,False,False
0,25,16,True,False,False,False,False,False,False,False,False,False,True,False,False
0,25,48,False,False,False,False,False,False,True,False,False,False,True,False,False
5,23,33,False,False,True,False,False,False,False,False,False,False,True,False,False
4,11,12,False,False,True,False,False,False,False,False,False,False,False,False,True
8,15,13,False,False,False,False,False,True,False,False,False,False,False,False,True
1,22,10,False,False,False,False,False,False,False,False,False,True,True,False,False
7,7,27,False,False,False,False,False,False,False,False,False,True,False,False,True
10,29,41,False,False,False,False,False,True,False,False,False,False,True,False,False
4,27,31,False,False,False,True,False,False,False,False,False,False,True,False,False
1,8,34,True,False,False,False,False,False,False,False,False,False,True,False,False
9,14,30,False,False,True,False,False,False,False,False,False,False,True,False,False
10,4,16,False,False,True,False,False,False,False,False,False,False,False,True,False
10,12,46,False,False,False,True,False,False,False,False,False,False,True,False,False
5,4,8,False,False,True,False,False,False,False,False,False,False,False,True,False
9,10,9,False,False,False,False,False,False,True,False,False,False,False,False,True
7,9,7,True,False,False,False,False,False,False,False,False,False,False,True,False
3,19,20,False,False,False,False,True,False,False,False,False,False,False,False,True
1,12,12,False,False,True,False,False,False,False,False,False,False,False,False,True
10,8,49,False,False,False,False,False,True,False,False,False,False,True,False,False
4,20,4,False,False,False,False,False,False,True,False,False,False,True,False,False
1,13,5,False,False,True,False,False,False,False,False,False,False,False,False,True
1,17,29,False,False,False,False,False,False,True,False,False,False,False,False,True
5,14,30,False,True,False,False,False,False,False,False,False,False,True,False,False
10,9,16,False,False,False,False,True,False,False,False,False,False,False,True,False
9,23,10,False,False,False,False,False,False,False,False,True,False,True,False,False
8,30,19,False,False,False,False,False,True,False,False,False,False,True,False,False
3,6,47,False,False,False,False,False,True,False,False,False,False,True,False,False
5,7,8,True,False,False,False,False,False,False,False,False,False,False,True,False
6,27,1,False,False,False,False,False,False,True,False,False,False,True,False,False
10,2,36,False,False,False,True,False,False,False,False,False,False,True,False,False
5,30,0,False,False,False,False,False,True,False,False,False,False,True,False,False
7,14,3,False,False,False,False,False,False,True,False,False,False,False,False,True
3,15,35,False,False,False,False,False,False,True,False,False,False,True,False,False
0,3,24,False,False,False,False,False,False,False,True,False,False,False,False,True
6,20,2,False,False,False,False,False,False,False,True,False,False,True,False,False
2,5,8,False,False,False,False,False,False,False,False,True,False,False,True,False
5,0,21,False,True,False,False,False,False,False,False,False,False,False,False,True
1,3,22,False,False,False,False,False,False,False,False,True,False,False,False,True
8,10,11,False,False,True,False,False,False,False,False,False,False,False,False,True
0,11,9,False,False,False,True,False,False,False,False,False,False,False,False,True
5,25,33,False,False,True,False,False,False,False,False,False,False,True,False,False
5,28,42,False,False,False,False,False,False,False,False,False,True,True,False,False
4,4,9,False,False,True,False,False,False,False,False,False,False,False,True,False
4,22,29,True,False,False,False,False,False,False,False,False,False,True,False,False
0,28,21,False,False,True,False,False,False,False,False,False,False,True,False,False
9,20,5,False,False,False,False,False,False,False,False,True,False,True,False,False
4,15,49,False,False,False,False,False,True,False,False,False,False,True,False,False
1,12,1,False,False,False,False,False,True,False,False,False,False,False,False,True
6,12,29,False,False,False,False,False,False,False,True,False,False,False,False,True
2,16,1,False,False,False,True,False,False,False,False,False,False,False,False,True
3,26,31,False,False,False,True,False,False,False,False,False,False,True,False,False
2,6,41,True,False,False,False,False,False,False,False,False,False,True,False,False
2,7,15,False,False,False,False,False,False,False,False,True,False,False,True,False
3,12,11,False,False,False,False,False,False,False,True,False,False,False,False,True
4,22,0,False,False,False,False,False,False,False,False,False,True,True,False,False
0,26,7,False,False,False,True,False,False,False,False,False,False,True,False,False
3,15,47,False,False,False,False,False,True,False,False,False,False,True,False,False
10,29,49,False,False,True,False,False,False,False,False,False,False,True,False,False
7,28,12,False,False,True,False,False,False,False,False,False,False,True,False,False
9,30,14,False,False,False,False,False,False,False,True,False,False,True,False,False
6,3,43,False,False,False,False,False,False,False,False,True,False,True,False,False
8,7,7,False,False,False,False,False,False,False,False,True,False,False,True,False
4,15,9,False,True,False,False,False,False,False,False,False,False,False,False,True
9,30,45,False,False,False,False,True,False,False,False,False,False,True,False,False
3,20,4,False,False,False,True,False,False,False,False,False,False,True,False,False
7,9,49,False,False,False,False,False,False,False,False,True,False,True,False,False
8,24,18,False,False,False,False,False,True,False,False,False,False,True,False,False
6,11,46,False,False,False,False,False,False,False,True,False,False,True,False,False
6,11,37,False,False,False,False,False,False,False,False,False,True,True,False,False
4,25,10,False,True,False,False,False,False,False,False,False,False,True,False,False
3,4,42,False,False,False,False,False,False,True,False,False,False,True,False,False
9,15,19,True,False,False,False,False,False,False,False,False,False,False,False,True
0,0,19,False,False,False,False,False,False,False,False,False,True,False,True,False
9,27,20,False,False,False,False,False,False,True,False,False,False,True,False,False
9,8,17,False,False,True,False,False,False,False,False,False,False,False,True,False
6,11,49,True,False,False,False,False,False,False,False,False,False,True,False,False
0,4,9,False,False,False,True,False,False,False,False,False,False,False,True,False
0,21,33,False,False,False,False,False,True,False,False,False,False,True,False,False
4,19,25,True,False,False,False,False,False,False,False,False,False,False,False,True
8,21,29,False,False,False,False,True,False,False,False,False,False,True,False,False
5,27,8,False,False,False,False,False,False,True,False,False,False,True,False,False
2,23,45,False,False,False,True,False,False,False,False,False,False,True,False,False
2,2,50,False,False,False,False,True,False,False,False,False,False,True,False,False
6,4,30,False,False,True,False,False,False,False,False,False,False,True,False,False
5,1,41,False,False,False,False,True,False,False,False,False,False,True,False,False
8,13,3,False,True,False,False,False,False,False,False,False,False,False,False,True
5,1,5,False,True,False,False,False,False,False,False,False,False,False,True,False
4,12,13,False,False,False,False,False,False,False,True,False,False,False,False,True
9,6,3,False,False,False,False,False,False,False,False,False,True,False,True,False
6,9,25,False,False,False,False,False,False,False,False,False,True,False,False,True
0,12,46,False,False,False,True,False,False,False,False,False,False,True,False,False
6,15,47,False,False,True,False,False,False,False,False,False,False,True,False,False
2,25,38,False,False,False,False,False,False,False,False,True,False,True,False,False
